age,gross_income,num_credit_cards,ind_actividad_cliente,num_Products,num_loans,duration,gender_M,segment_Individuals,segment_VIP,tiprel_1mes_I
23,62910.72,0,0,1,0,719,0,0,0,1
32,69485.88,0,0,0,0,985,0,1,0,1
21,130410.99,0,0,1,0,790,1,0,0,1
20,62021.28,0,0,1,0,366,0,0,0,0
47,217557.18,1,1,4,0,6708,0,1,0,0
22,178407.03,0,1,1,0,1125,0,0,0,0
30,110146.29,0,1,2,0,1147,0,0,0,0
21,116325.87,0,1,1,0,1151,0,0,0,0
85,262922.82,0,1,2,0,2775,0,1,0,0
69,280269.6,0,1,2,0,4629,0,1,0,0
42,150160.17,0,0,2,0,2302,0,1,0,1
23,42130.5,0,0,1,0,1447,1,0,0,1
41,111476.85,0,1,3,0,2862,1,0,1,0
23,88460.67,0,0,1,0,682,0,0,0,1
24,43599.84,0,0,1,0,1796,0,0,0,1
23,61863.09,0,1,1,0,732,1,0,0,0
62,189027.66,0,1,2,0,3365,0,1,0,0
22,139541.76,0,0,1,0,1152,1,0,0,1
65,88277.37,0,1,2,0,3292,1,0,1,0
48,105913.5,0,1,4,0,5437,1,0,1,0
42,227642.28,0,1,1,0,3354,0,1,0,0
47,100632.99,0,0,0,0,6813,0,1,0,1
58,320174.34,0,0,0,0,4080,1,1,0,1
39,42184.05,0,0,0,0,2574,1,1,0,1
42,147714.03,0,0,1,0,3526,0,1,0,1
40,390696.0,0,0,1,0,7432,0,1,0,1
56,70625.85,0,1,2,0,2908,0,1,0,0
41,82345.53,0,1,2,0,3357,1,1,0,0
23,48335.4,0,0,1,0,1425,1,0,0,1
25,126610.2,0,0,0,0,1879,1,0,0,1
31,173487.24,0,0,1,0,1403,0,0,0,1
42,197512.53,0,1,2,0,3489,0,1,0,0
34,140298.39,0,1,2,0,2091,1,1,0,0
52,113751.54,0,0,0,0,6495,0,1,0,1
24,115372.5,0,1,1,0,1004,1,0,0,0
40,57665.43,0,1,1,0,584,1,1,0,0
40,60955.02,0,1,2,0,2741,1,1,0,0
42,108209.85,0,1,1,0,4028,0,1,0,0
37,90010.35,0,1,1,0,4346,1,1,0,0
68,116330.31,0,1,4,0,3737,0,1,0,0
72,100036.23,0,0,0,0,4756,0,1,0,1
46,95895.48,0,1,3,0,5403,0,1,0,0
46,88627.26,0,0,0,0,3474,1,1,0,1
77,54087.63,0,0,1,0,4744,0,1,0,1
42,185515.35,0,1,1,0,3909,1,1,0,1
35,66588.3,0,1,1,0,831,1,1,0,1
56,180095.61,0,0,1,0,3649,0,1,0,1
25,197945.31,0,0,1,0,1523,1,0,0,1
36,144573.78,0,1,1,0,1749,0,1,0,1
48,215419.98,0,0,2,0,3121,1,1,0,1
23,67203.36,0,0,1,0,1402,1,0,0,1
27,103872.87,0,0,1,0,1410,0,0,0,1
22,43928.28,0,0,1,0,1103,1,0,0,1
21,61367.88,0,0,0,0,563,0,0,0,1
60,184088.31,0,1,2,0,5322,1,1,0,0
38,73849.53,0,1,1,0,2464,1,1,0,0
51,140187.78,0,1,2,0,1607,0,1,0,0
35,202502.91,0,1,2,0,5704,0,1,0,0
21,72970.14,0,1,1,0,674,1,0,0,0
27,66946.53,0,0,1,0,1418,1,0,0,1
60,171626.7,0,1,1,0,1908,1,1,0,0
50,156393.84,0,0,0,0,7228,1,1,0,0
22,107460.9,0,0,0,0,1151,1,0,0,1
65,44826.6,0,0,0,0,1763,1,1,0,1
22,60299.19,0,1,1,0,1070,1,0,0,0
32,45884.31,0,0,0,0,1615,1,1,0,1
45,27972.84,0,0,0,0,4642,1,1,0,1
22,46231.89,0,0,1,0,716,1,0,0,1
56,108369.24,0,1,4,1,5036,0,1,0,0
26,31260.12,0,0,1,0,1872,0,0,0,1
76,109250.13,0,0,1,0,3792,1,1,0,1
23,213312.0,0,0,0,0,1388,0,0,0,1
24,58421.34,0,0,1,0,1096,1,0,0,0
50,152601.99,0,1,5,0,6481,0,1,0,0
29,90632.91,0,0,1,0,1419,1,0,0,1
48,81870.78,0,0,0,0,4238,1,1,0,1
27,119563.05,0,0,1,0,1824,1,0,0,1
33,47326.41,0,0,1,0,4381,1,1,0,1
24,197579.88,0,1,1,0,1756,0,0,0,1
73,53061.3,0,0,0,0,6068,0,1,0,1
55,392174.61,0,0,2,0,5623,0,1,0,1
63,198155.88,0,0,1,0,7615,0,1,0,1
47,70887.78,0,1,2,0,1299,0,1,0,0
37,56254.95,0,0,2,0,5247,0,1,0,0
24,127895.1,0,1,3,0,1864,0,0,0,0
56,115010.37,0,1,3,0,5340,1,1,0,0
27,48870.63,0,1,1,0,375,1,0,0,0
22,52742.34,0,0,1,0,769,1,0,0,1
20,212335.95,0,1,1,0,419,0,0,0,1
22,132029.49,0,1,1,0,1488,1,0,0,1
40,98562.0,0,0,0,0,2963,0,1,0,0
40,57096.06,0,1,1,0,5042,0,1,0,0
57,163103.34,0,1,2,0,6821,1,1,0,1
23,92123.25,0,1,1,0,1483,0,0,0,1
41,61102.11,0,0,0,0,4251,1,1,0,1
65,29036.52,0,0,1,0,4420,1,1,0,1
59,71833.35,0,0,0,0,3583,1,1,0,1
29,118335.78,0,0,1,0,1412,0,0,0,1
37,54742.62,0,0,1,0,741,1,1,0,1
30,111338.58,0,1,1,0,611,0,1,0,0
47,81588.87,0,1,2,0,2631,1,1,0,1
25,95449.08,0,0,1,0,1783,1,0,0,1
24,122246.49,0,1,1,0,733,1,0,0,0
24,60286.08,0,0,1,0,1110,0,0,0,1
81,97751.52,0,1,2,0,4974,0,1,0,0
66,201660.33,0,0,0,0,3070,0,1,0,1
54,231131.76,0,1,2,0,4513,0,1,0,0
32,60588.18,0,0,1,0,690,0,0,0,0
55,117306.87,0,1,3,0,6663,0,1,0,0
64,92045.61,0,0,0,0,2987,0,1,0,1
23,31794.66,0,1,1,0,1425,0,0,0,0
52,57571.59,0,0,0,0,5454,1,1,0,1
23,95215.56,0,0,1,0,1411,0,0,0,1
57,110237.94,0,0,1,0,4957,1,1,0,1
24,46204.32,0,1,1,0,1759,0,0,0,1
38,205727.97,0,0,2,0,4160,0,1,0,1
43,124328.58,0,1,3,0,5969,0,1,0,0
51,253132.02,0,0,0,0,1879,0,1,0,1
39,94562.46,0,1,1,0,1027,1,1,0,1
42,168049.05,0,0,1,0,1719,0,1,0,1
46,162750.3,0,1,1,0,3058,0,0,1,0
42,149652.24,0,0,1,0,2909,1,1,0,1
23,63515.76,0,0,1,0,1034,1,0,0,1
51,127124.16,0,1,1,0,4142,1,1,0,0
41,185411.25,0,1,3,0,4714,1,1,0,1
51,123244.8,0,1,3,0,4842,0,1,0,1
32,122053.77,0,0,0,0,814,0,1,0,1
50,65959.5,0,0,0,0,3938,1,1,0,1
64,117851.67,0,0,0,0,4504,0,1,0,0
42,52074.27,0,0,1,0,1810,1,1,0,1
42,49017.0,0,0,0,0,4757,0,1,0,1
23,295231.59,0,0,1,0,1528,1,0,0,1
22,121258.29,0,1,1,0,1136,0,0,0,0
39,183145.11,0,0,0,0,3074,1,1,0,1
28,150601.05,0,0,1,0,1737,1,0,0,1
26,54390.54,0,0,1,0,1766,1,0,0,1
31,114329.4,0,0,1,0,4310,0,1,0,0
22,375714.78,0,0,1,0,1154,0,0,0,1
43,62429.49,0,1,2,0,3384,0,1,0,0
62,132863.22,1,1,3,0,7214,0,1,0,0
23,54736.83,0,0,1,0,1510,0,0,0,1
32,121419.66,0,0,1,0,2194,0,1,0,0
24,130978.23,0,0,1,0,1070,0,0,0,1
24,33232.92,0,0,1,0,1816,1,0,0,1
47,156417.69,0,0,2,0,5458,0,1,0,1
46,121759.32,0,0,1,0,6415,1,1,0,1
48,77557.41,0,1,1,0,3260,0,1,0,0
47,44758.89,1,0,2,0,4220,0,1,0,0
71,312938.13,0,1,1,0,4647,1,1,0,0
45,94623.48,0,1,2,0,3498,0,1,0,0
28,98661.39,0,0,1,0,1791,1,0,0,1
21,215636.76,0,0,1,0,697,0,0,0,1
37,56930.16,0,1,1,0,4334,0,1,0,0
43,82602.81,0,0,0,0,4430,0,1,0,1
28,62817.57,0,1,4,0,846,0,0,0,0
44,152142.03,1,1,4,0,6053,0,1,0,0
33,86826.03,0,1,4,0,767,0,1,0,0
39,55848.66,0,0,0,0,3779,0,1,0,1
46,196072.47,0,1,4,0,6864,0,1,0,0
43,232791.42,0,1,2,0,6936,1,1,0,1
45,113650.8,0,1,2,0,6102,0,1,0,0
41,99981.36,0,1,2,0,5737,0,1,0,0
47,52936.59,0,0,0,0,4260,1,1,0,1
41,111447.6,0,1,2,0,3343,1,1,0,0
38,69447.6,0,1,3,0,2825,0,0,1,0
48,112012.71,1,1,4,0,6775,0,1,0,0
46,219744.45,0,1,2,0,1586,0,1,0,0
44,119135.46,0,0,2,0,5707,0,1,0,1
22,79303.26,0,1,1,0,1137,1,0,0,0
74,281245.26,0,0,1,0,4538,0,1,0,0
31,72334.14,0,0,1,0,2904,1,1,0,1
24,44914.89,0,0,1,0,1759,1,0,0,1
39,128318.52,0,1,2,0,3925,1,1,0,0
69,141001.74,0,1,2,0,572,0,0,1,0
22,65997.15,0,1,1,0,697,0,0,0,0
30,104901.39,0,0,1,0,1521,0,0,0,1
23,134909.01,0,0,2,0,1465,1,0,0,1
24,49266.66,0,0,1,0,1875,0,0,0,1
38,82014.24,0,1,2,0,3993,0,1,0,0
35,32457.78,0,0,0,0,2329,0,1,0,1
22,103639.8,0,0,1,0,1152,1,0,0,1
49,109734.24,0,0,0,0,1745,0,1,0,1
26,90829.23,0,0,1,0,794,1,0,0,1
25,26483.28,0,0,1,0,1774,0,0,0,1
23,127619.58,0,0,1,0,1490,1,0,0,1
25,463665.12,0,0,1,0,1432,0,0,0,1
88,41320.8,0,0,1,0,3134,1,1,0,0
26,58788.66,0,0,1,0,1859,1,0,0,1
23,164489.22,0,0,1,0,683,0,0,0,1
21,75215.01,0,1,1,0,783,1,0,0,0
64,100030.68,0,0,0,0,5661,1,1,0,1
47,148953.39,0,0,3,0,5451,0,1,0,0
73,165608.19,0,0,0,0,5126,1,1,0,1
72,77940.57,0,0,1,0,4799,0,1,0,1
23,73515.06,0,0,1,0,1074,1,0,0,1
34,75519.87,0,0,0,0,580,0,1,0,1
56,191508.09,0,1,1,0,425,0,0,1,0
29,319321.77,0,1,2,0,3056,0,0,0,0
24,197274.3,0,1,1,0,1822,0,0,0,0
20,21861.12,0,1,1,0,391,0,0,0,1
54,136882.56,0,0,2,0,5611,0,1,0,1
52,48938.88,0,0,1,0,5189,0,1,0,0
24,68580.66,0,0,1,0,1038,1,0,0,1
59,100661.85,0,0,1,0,5714,0,1,0,1
25,46384.5,0,0,1,0,1868,0,0,0,1
47,87618.81,0,1,2,0,5498,1,1,0,0
25,33510.54,0,0,0,0,647,0,0,0,1
70,279635.04,0,0,1,0,5451,0,1,0,1
41,201429.66,0,0,0,0,5083,0,1,0,1
42,64877.61,0,1,1,0,586,1,1,0,0
53,322476.0,0,1,1,0,1432,0,1,0,0
34,232099.83,0,0,1,0,607,0,1,0,1
26,49491.15,0,0,1,0,1879,1,0,0,1
22,130978.02,0,0,1,0,716,1,0,0,1
23,73044.57,0,0,1,0,1522,1,0,0,1
45,68058.99,0,0,0,0,5555,0,1,0,0
64,123065.88,0,0,0,0,2063,1,1,0,0
72,263760.54,0,1,1,0,5434,0,1,0,0
52,39388.08,0,1,2,0,873,1,1,0,0
24,283325.67,0,0,0,0,1805,1,0,0,1
50,282071.13,0,1,2,0,7555,1,1,0,0
24,50683.53,0,0,1,0,1782,0,0,0,1
69,329064.66,0,1,1,0,4107,1,1,0,0
84,339486.6,0,1,1,0,7634,1,1,0,1
28,46632.72,0,0,1,0,1738,1,0,0,1
44,53848.2,0,1,2,0,6543,0,1,0,0
23,67486.8,0,1,1,0,1142,0,0,0,0
23,71939.43,0,1,1,0,688,1,0,0,1
23,237055.05,0,0,1,0,1062,0,0,0,1
79,111820.32,0,0,1,0,3789,1,1,0,1
65,222009.69,1,1,3,0,3670,0,1,0,0
23,75156.99,0,0,0,0,1676,1,1,0,1
21,96698.07,0,0,1,0,746,1,0,0,1
60,66062.76,0,1,3,0,4465,1,1,0,0
67,121088.97,0,1,1,0,3814,0,1,0,0
25,55237.08,0,0,1,0,1425,1,0,0,1
23,217534.44,0,0,1,0,1413,1,0,0,1
72,276683.73,0,0,0,0,5198,1,1,0,1
37,177190.59,0,0,1,0,5437,0,1,0,1
24,69794.7,0,0,0,0,1466,0,0,0,1
25,50676.81,0,1,1,0,405,1,0,0,0
63,260262.96,0,1,2,0,4177,1,1,0,0
31,71413.53,0,1,1,0,978,1,1,0,0
31,46914.75,0,0,1,0,1606,0,0,0,1
55,81889.65,0,1,2,0,6362,0,1,0,0
25,72991.92,0,0,1,0,1508,0,0,0,1
57,126415.53,0,0,0,0,1013,1,1,0,1
44,97794.93,0,1,1,0,2893,0,1,0,0
36,77432.07,0,0,1,0,4548,0,1,0,1
40,405915.57,0,0,0,0,1682,1,1,0,1
68,240447.63,0,1,3,0,3996,0,1,0,0
27,50036.31,0,0,1,0,1804,1,0,0,1
47,37285.83,0,0,1,0,5324,1,1,0,1
51,44725.8,0,1,2,0,842,0,1,0,0
30,45614.79,0,0,1,0,1066,1,0,0,1
23,73718.94,0,0,1,0,783,1,0,0,1
49,71846.49,0,0,0,0,1649,1,1,0,1
49,91793.61,0,0,1,0,5354,0,1,0,1
40,106272.21,0,0,0,0,7087,1,1,0,1
23,132102.78,0,0,1,0,698,1,0,0,1
90,424697.64,0,1,2,0,4723,0,1,0,1
24,298366.56,0,1,1,0,1518,1,0,0,0
55,72951.9,0,1,1,0,3083,1,0,1,0
44,80658.54,0,0,0,0,3284,0,1,0,1
41,152258.97,0,1,2,0,5688,1,1,0,0
25,52324.95,0,0,1,0,797,0,0,0,1
47,49766.19,0,0,1,0,4867,0,1,0,1
23,231536.82,0,0,1,0,1516,1,0,0,1
88,154059.09,0,1,3,0,6060,1,1,0,0
64,164832.27,0,0,0,0,6487,0,1,0,1
24,79575.87,0,0,1,0,1507,0,0,0,0
43,126706.29,0,1,1,0,3588,1,1,0,0
21,245438.28,0,1,1,0,769,0,0,0,0
42,122512.47,0,1,3,0,4569,1,1,0,0
30,223173.45,0,0,0,0,1521,1,0,0,1
21,85583.07,0,0,0,0,737,1,0,0,1
24,45044.91,0,0,0,0,1825,1,0,0,1
51,175198.68,0,1,2,0,5493,0,1,0,0
56,183859.68,0,1,4,0,5654,0,0,1,0
26,102924.18,0,0,1,0,1438,0,0,0,1
46,47092.2,0,1,2,0,3247,0,1,0,1
63,154697.91,0,0,0,0,3659,0,1,0,1
33,61212.6,0,0,0,0,3995,0,1,0,1
35,73760.13,0,1,2,0,629,0,1,0,0
46,104386.08,0,0,0,0,4269,0,1,0,1
24,191874.96,0,0,0,0,1801,1,0,0,1
37,137374.41,0,0,0,0,418,0,1,0,1
47,87965.19,0,1,2,0,5361,0,1,0,0
54,190674.36,0,0,0,0,5713,0,1,0,1
22,90276.78,0,0,1,0,709,1,0,0,1
22,38089.89,0,0,0,0,1467,0,0,0,0
50,223511.76,0,1,1,0,3430,0,1,0,0
21,44316.93,0,1,1,0,422,1,0,0,1
40,82989.15,0,0,0,0,5112,1,1,0,1
53,102966.15,0,0,1,0,4835,1,1,0,1
40,38271.03,0,0,1,0,4520,0,1,0,1
72,172957.38,0,1,1,0,662,0,1,0,0
39,76200.54,0,1,1,0,4099,0,1,0,0
56,105920.22,0,0,0,0,1136,1,1,0,1
37,135878.19,0,0,1,0,1553,0,1,0,1
59,79330.83,0,1,2,0,2640,1,0,1,0
49,136255.14,0,1,3,0,1669,0,1,0,0
35,61955.85,0,0,0,0,2771,1,1,0,1
27,51187.89,0,0,2,0,1489,0,1,0,1
47,72402.96,0,1,2,0,5864,0,0,1,0
57,120952.95,0,0,0,0,482,1,1,0,1
53,94483.47,0,0,0,0,6021,0,1,0,1
49,124279.11,0,0,1,0,3761,0,1,0,1
32,257997.75,0,1,1,0,674,0,0,0,0
24,74694.45,0,1,1,0,1468,1,0,0,0
71,99062.55,0,1,1,0,4945,0,1,0,0
62,96205.98,0,0,1,0,3876,0,1,0,1
20,92789.49,0,1,1,0,424,1,0,0,0
22,53908.77,0,0,0,0,1513,1,0,0,1
46,246161.22,0,0,0,0,6828,1,1,0,0
24,102438.57,0,0,1,0,1453,0,0,0,1
54,144151.11,0,0,1,0,3821,1,1,0,1
65,128844.66,0,0,1,0,3182,1,1,0,0
57,149562.24,0,0,2,0,5597,1,1,0,1
30,89656.71,0,0,0,0,1432,0,1,0,1
36,101789.85,0,1,1,0,685,0,1,0,0
55,91822.71,0,1,4,0,6812,0,0,1,0
26,135403.86,0,0,1,0,1026,1,0,0,1
33,61149.18,0,1,2,0,2229,1,0,0,0
36,65138.37,0,0,1,0,1774,1,1,0,1
39,81941.37,0,1,1,0,657,0,1,0,0
42,143529.36,0,1,2,0,3998,1,1,0,0
26,155295.93,0,0,1,0,1420,1,0,0,1
45,290417.64,0,1,4,0,4392,1,0,1,0
44,131258.28,0,1,1,0,4778,0,1,0,0
49,63553.92,0,1,1,0,2279,0,1,0,1
53,132597.84,0,0,1,0,2651,0,1,0,1
37,58397.16,0,1,3,0,1620,1,1,0,0
23,86731.89,0,0,1,0,1378,0,0,0,1
33,73799.22,0,1,4,0,2451,1,0,0,0
75,51146.28,0,1,3,0,1514,0,1,0,0
44,167073.18,0,0,2,0,1362,0,1,0,1
58,206215.38,0,0,1,0,3547,1,1,0,1
23,63672.9,0,0,1,0,1468,1,0,0,1
73,298231.44,0,0,1,0,5204,1,1,0,1
47,34821.21,0,1,1,0,390,0,1,0,0
23,119084.37,0,0,0,0,1412,0,0,0,1
35,81491.31,0,1,1,0,1826,1,1,0,1
47,72064.23,0,1,1,0,2377,0,1,0,0
28,104006.19,0,1,2,0,916,1,1,0,0
59,133236.06,0,0,1,0,3672,0,1,0,1
23,71397.21,0,0,0,0,1769,1,0,0,1
71,72183.12,0,1,1,0,3310,0,1,0,1
23,46746.48,0,0,1,0,1154,1,0,0,1
53,188697.63,0,0,0,0,5394,0,1,0,1
40,110800.26,0,0,0,0,4519,0,1,0,1
25,93771.66,0,0,1,0,1825,1,0,0,1
22,105606.72,0,0,0,0,1137,0,0,0,1
21,57884.7,0,0,1,0,783,1,0,0,1
43,91441.8,0,0,1,0,4848,0,1,0,1
63,240881.19,0,0,1,0,3567,1,1,0,1
42,105329.46,0,0,1,0,4373,0,1,0,1
44,154345.89,0,0,0,0,6330,1,1,0,0
83,169641.75,0,1,1,0,5408,1,0,1,0
33,240707.76,0,1,2,0,943,0,0,0,0
24,67793.67,0,0,1,0,1066,0,0,0,1
52,59688.39,0,1,2,0,2561,0,1,0,0
36,119107.08,0,1,1,0,2442,1,1,0,0
48,48978.03,0,1,1,0,5591,1,1,0,0
20,102027.78,0,1,1,0,416,1,0,0,0
83,87449.58,0,0,0,0,6473,0,1,0,1
67,113173.98,0,1,2,0,6257,1,1,0,0
66,247435.11,0,1,2,0,5630,0,0,1,0
48,53223.87,0,0,2,0,1959,0,1,0,1
24,116766.93,0,0,1,0,1796,1,0,0,1
65,191642.61,0,1,2,0,5473,0,0,1,0
51,76229.4,0,1,2,0,4533,0,1,0,0
44,261631.62,0,1,2,0,5470,1,1,0,0
45,42454.44,0,0,1,0,5575,1,1,0,1
59,223524.51,0,1,3,0,5632,0,0,1,0
47,61041.72,0,0,0,0,2929,1,1,0,1
50,95662.17,0,1,2,0,1132,0,1,0,0
30,179113.92,0,0,1,0,1770,0,0,0,1
40,115698.72,0,1,1,0,4947,0,1,0,1
44,115277.88,0,1,2,0,2503,0,1,0,0
54,117755.22,0,1,3,0,2355,1,0,1,0
39,59816.25,0,1,4,0,872,1,1,0,0
63,122359.62,0,1,2,0,4162,0,1,0,0
70,376118.7,0,1,1,0,3125,0,1,0,1
31,127314.72,0,0,0,0,1538,0,0,0,1
47,53252.58,0,1,2,0,1110,0,1,0,0
37,52346.28,0,1,2,0,858,1,1,0,0
24,254292.15,0,0,0,0,1817,1,0,0,1
43,129102.33,0,1,4,0,5982,1,0,1,0
21,71626.8,0,1,1,0,1054,1,0,0,0
69,93654.99,0,1,4,0,5347,1,1,0,0
51,247575.84,0,1,2,0,3756,1,1,0,0
40,73586.58,0,1,1,0,3108,0,1,0,0
24,62678.07,0,0,1,0,654,1,0,0,1
58,240383.76,0,1,3,0,5492,0,1,0,0
24,158838.36,0,0,1,0,1447,1,0,0,1
40,95714.01,1,1,4,0,3529,0,1,0,0
55,85253.79,0,0,1,0,5028,1,1,0,1
70,88250.34,0,0,1,0,2879,0,1,0,1
42,130156.71,0,1,2,0,2902,0,1,0,0
24,84905.73,0,0,0,0,1837,0,0,0,1
58,148503.12,0,1,3,0,5816,0,1,0,0
20,144213.39,0,0,0,0,410,1,0,0,0
42,42974.88,0,0,0,0,4472,0,1,0,1
24,112474.02,0,1,1,0,1781,1,0,0,0
25,81856.74,0,0,1,0,1817,1,0,0,1
21,124991.04,0,0,1,0,706,1,0,0,1
29,54057.99,0,1,1,0,3488,1,0,0,1
35,75238.86,0,1,2,0,1383,0,1,0,0
38,44836.86,0,1,4,0,802,0,1,0,0
45,177041.58,0,0,0,0,1608,1,1,0,1
47,74823.75,0,1,2,0,5206,1,1,0,0
31,57979.38,0,1,2,0,1737,1,0,0,0
25,92072.13,0,0,1,0,1859,1,0,0,1
20,127329.6,0,1,1,0,422,0,0,0,0
54,154604.61,0,1,3,0,7132,1,1,0,0
21,50354.88,0,0,1,0,737,1,0,0,0
24,64748.94,0,0,1,0,1623,1,1,0,1
40,121006.41,0,1,4,0,4666,0,1,0,0
22,43418.7,0,0,1,0,1083,0,0,0,1
26,100759.44,0,0,1,0,1745,1,0,0,1
29,105311.4,0,0,1,0,1914,1,1,0,0
44,96192.27,0,0,1,0,1048,0,1,0,1
22,126659.97,0,0,1,0,1090,1,0,0,1
55,75817.62,1,1,1,0,6194,1,1,0,0
41,188179.98,0,0,0,0,5801,0,1,0,0
37,62834.49,0,1,1,0,748,1,1,0,0
37,77715.51,0,1,1,0,2162,1,1,0,1
23,113127.03,0,1,3,0,1509,1,0,0,0
34,175016.4,0,1,2,0,3853,0,1,0,0
44,138287.13,0,0,1,0,807,0,1,0,1
52,68017.23,0,0,0,0,3632,0,1,0,1
39,96194.61,0,1,1,0,3560,0,1,0,0
25,154632.84,0,1,2,0,1070,0,0,0,0
39,222284.82,0,0,0,0,1670,1,1,0,1
37,92028.06,0,1,4,0,1174,0,1,0,0
40,245749.92,0,0,1,0,3878,0,1,0,0
25,116596.56,0,0,1,0,1802,0,0,0,1
39,89376.15,0,1,1,0,1507,1,1,0,0
23,75601.11,0,0,1,0,1084,1,0,0,1
24,446072.88,0,0,1,0,1020,1,0,0,1
22,68454.57,0,0,0,0,1019,1,0,0,1
32,73667.31,0,1,2,0,642,0,1,0,0
22,107697.57,0,0,1,0,1137,0,0,0,0
25,119257.83,0,0,1,0,1741,1,0,0,1
26,99946.08,0,0,1,0,1812,1,0,0,1
25,134695.77,0,1,2,0,1866,1,0,0,0
53,96748.68,0,1,3,0,985,0,1,0,1
23,244066.71,0,0,1,0,1467,0,0,0,1
59,142305.93,0,0,0,0,3167,0,1,0,1
60,233507.49,0,1,2,0,844,0,0,1,0
20,56970.12,0,1,1,0,733,0,0,0,0
69,93151.92,0,1,2,0,5113,1,1,0,0
31,84791.31,0,0,2,0,2216,1,1,0,1
30,113834.01,0,0,1,0,1808,0,0,0,1
47,21804.45,0,0,0,0,5485,0,1,0,1
37,60429.75,0,0,2,0,3940,0,1,0,1
55,151607.58,0,0,1,0,6990,0,1,0,1
42,61084.95,0,1,2,0,1271,1,1,0,0
59,323828.19,0,1,1,0,2861,1,1,0,0
25,20263.35,0,0,1,0,671,0,0,0,1
47,229008.75,0,1,2,0,5031,0,1,0,0
54,122757.51,0,0,1,0,4083,0,1,0,1
29,146067.24,0,0,0,0,1028,0,1,0,1
76,131526.33,0,0,1,0,3338,1,1,0,1
31,101345.31,0,0,1,0,1088,0,0,0,1
52,208180.35,0,0,0,0,943,1,1,0,0
54,67503.15,0,0,0,0,3049,1,1,0,1
70,71713.38,0,0,1,0,3846,1,1,0,1
74,206904.63,0,0,1,0,2273,0,1,0,1
32,98093.25,0,1,4,0,4749,1,1,0,0
21,131665.86,0,0,0,0,662,1,0,0,1
58,111965.79,0,0,1,0,3933,0,1,0,1
22,113888.79,0,1,1,0,4728,1,1,0,0
48,186511.83,0,0,0,0,1742,0,1,0,0
31,46478.04,0,1,4,0,1070,0,0,0,0
23,123535.05,0,1,1,0,1504,1,0,0,0
24,106878.84,0,1,1,0,1510,1,0,0,1
25,81220.11,0,0,1,0,1868,1,0,0,1
35,93400.29,0,0,2,0,928,0,1,0,1
20,13526.73,0,1,1,0,419,1,0,0,0
21,69061.29,0,1,2,0,781,0,0,0,0
27,92384.58,0,0,1,0,1454,0,0,0,1
42,221804.37,0,0,0,0,4170,0,1,0,1
23,77784.93,0,1,1,0,1518,0,0,0,1
71,103572.45,0,0,1,0,5234,1,1,0,0
28,75283.83,0,0,1,0,1830,0,0,0,1
81,60071.04,0,0,0,0,4812,0,1,0,1
23,86000.91,0,0,1,0,1446,0,0,0,1
46,104466.33,0,0,1,0,3540,0,1,0,1
24,96296.19,0,1,1,0,1833,0,0,0,1
28,75705.39,0,1,1,0,719,1,0,0,1
43,47545.32,0,0,0,0,5708,1,1,0,1
48,46646.58,0,1,1,0,3470,0,1,0,0
25,255856.95,0,1,2,0,1053,1,0,0,0
24,202408.35,0,0,1,0,619,1,0,0,1
52,49172.16,0,0,2,0,2127,0,1,0,1
21,69029.52,0,1,1,0,716,1,0,0,0
28,62302.71,0,1,1,0,783,1,0,0,0
66,98467.5,0,0,2,0,837,1,1,0,1
32,45858.96,0,0,1,0,1735,1,0,0,1
46,121092.75,0,0,0,0,905,1,1,0,1
60,81699.33,0,1,4,0,5441,1,1,0,0
40,94608.06,0,1,1,0,3320,0,1,0,0
35,42094.05,0,0,0,0,671,1,1,0,1
23,402237.15,0,0,1,0,1503,0,0,0,1
35,35093.28,0,0,0,0,664,0,1,0,1
40,71344.59,0,1,3,0,2463,0,1,0,1
24,82445.43,0,0,1,0,1756,0,0,0,1
29,40235.4,0,0,1,0,1816,1,0,0,1
39,70267.86,0,0,0,0,3175,1,1,0,1
24,126364.77,0,0,1,0,1867,1,0,0,1
58,106906.38,0,1,1,0,3260,0,0,1,0
24,56472.78,0,0,1,0,1518,1,0,0,1
44,37587.57,0,1,2,0,2011,0,1,0,0
21,41683.02,0,0,1,0,772,0,0,0,1
23,54809.43,0,1,1,0,1467,1,0,0,0
42,107942.46,0,1,2,0,902,1,1,0,0
68,97657.95,0,1,3,0,4654,0,1,0,0
44,63164.46,0,1,1,0,4423,1,1,0,0
52,96521.94,0,1,1,0,599,1,1,0,0
44,65853.42,1,1,3,0,1511,0,1,0,0
23,167244.72,0,0,1,0,1516,1,0,0,1
24,117222.33,0,0,1,0,1822,1,0,0,1
53,338871.96,0,0,0,0,4792,1,1,0,1
37,90756.57,0,0,1,0,1826,1,1,0,1
21,140257.05,0,0,1,0,719,0,0,0,0
23,283325.67,0,0,0,0,1815,0,0,0,1
21,147691.89,0,0,1,0,739,0,0,0,1
38,160751.22,0,0,1,0,3708,0,1,0,1
90,143772.21,0,0,0,0,5191,0,1,0,1
27,31115.37,0,0,1,0,1451,0,0,0,1
22,73150.53,0,1,1,0,1143,0,0,0,1
67,331846.53,0,1,1,0,5837,1,1,0,1
33,96063.81,0,1,1,0,1859,1,0,0,0
39,150715.47,0,1,1,0,3612,1,1,0,1
39,39677.67,0,0,0,0,4056,0,1,0,1
70,87704.88,0,0,1,0,4353,1,1,0,1
51,34740.78,0,1,2,0,6441,0,1,0,0
